1. W|cassetta|vintage tasting gaggiole|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
226. W|cast de caju dunorte|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
227. W|cast de caju dunorte|50g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
228. W|cast de liria viura|sauvignon blanc|??|w|sauvignon blanc|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
229. W|cast del poggio|moscato d asti|??|w|moscato|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
230. W|cast di meleto vin santo del chianti|classico|it|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
231. X
232. X
233. X
234. W|cast iron|3 leg potjie pot size 3 74kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
235. W|cast iron casserole with|lid|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
236. W|cast iron combo|cooker|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
237. W|cast iron dessert|cooker|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
238. W|cast iron double dutch|oven|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
239. W|cast iron dutch|oven|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
240. W|cast iron dutch oven|45qt|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
241. W|cast iron dutch oven|6qt|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
242. W|cast iron grid small en|minimax|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
243. W|cast iron herbed focaccia w confit garlic balsami|vin|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
244. W|cast iron mortar and pestle|15 x 10cm|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
245. W|cast iron round casserole dish|45qt|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
246. W|cast iron saucepan with|lid|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
247. W|cast iron sizzle|platter|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
248. W|cast iron|skiller|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
249. W|cast iron|skillet|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
250. W|cast iron|skillet|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=249
251. W|cast iron|skillet|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=249
252. W|cast iron skillet square|14 cm|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
253. W|cast monaci piluna|primitivo|??|r|primitivo|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
254. W|cast tell|me|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
255. W|casta|blanca|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
256. W|casta|blanca|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=255
257. W|casta blanca|2022 chardonnay|??|w|chardonnay|??|??|2022|12.5|??|leve|frutos do mar, peixes, saladas|seco
258. W|casta blanca|chardonnay|??|w|chardonnay|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
259. W|casta blanca|chardonnay|??|w|chardonnay|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco|=258
260. W|casta blanca|chardonnay valle de guadalupe|??|w|chardonnay|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
261. W|casta brava|tinto joven|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
262. W|casta|cardon|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
263. W|casta cardon|750 mlt 138|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
264. W|casta|cirio|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
265. W|casta de vinos cardon|2019|??|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
266. W|casta de vinos cardon valle de|guadalupe|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
267. W|casta de vinos cirio valle de|guadalupe|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
268. W|casta delle monache fior dautunno|doc 2003|??|r|??|??|??|2003|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
269. W|casta diva esencia|2014|??|r|??|??|??|2014|13.5|??|medio|carne vermelha, massas, queijos curados|seco
270. W|casta diva|reserva real 02|??|r|??|??|??|NV|13.5|reserva|medio|carne vermelha, massas, queijos curados|seco
271. W|casta natura|merlot|??|r|merlot|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
272. W|casta natura|syrah|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
273. W|casta natura|tannat|??|r|tannat|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
274. W|casta|navidena|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
275. W|casta|negra|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
276. W|casta pasion|blanco|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
277. W|casta pasion worm|anejo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
278. W|casta pasion worm|reposado|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
279. W|casta|petit verdot|??|r|petit verdot|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
280. W|casta|pitaya|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
281. W|casta pitaya|grenache 750 mlt 129|??|r|grenache|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
282. W|casta pitaya|rose valle de guadalupe|??|p|??|??|??|NV|12.5|??|leve|saladas, aves, queijos leves|seco
283. W|casta soho hi|negro|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
284. W|casta soho hi negro|total|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
285. W|casta soho low negro|total|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
286. W|casta tinta|cabernet sauvignon|??|r|cabernet sauvignon|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
287. W|casta tinta|cabernet sauvignon|??|r|cabernet sauvignon|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=286
288. W|casta tinta|cabernet sauvignon valle de guadalupe|??|r|cabernet sauvignon|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
289. W|casta tinta|cardon|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
290. W|casta tinta|cirio|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
291. W|casta tinta|mourvedre|??|r|mourvedre|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
292. W|casta tinta|mourvedre|??|r|mourvedre|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=291
293. W|casta tinta|mourvedre|??|r|mourvedre|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=291
294. W|casta tinta|mourvedre valle de guadalupe|??|r|mourvedre|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
295. W|casta tinta|petit verdot|??|r|petit verdot|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
296. W|casta tinta|syrah|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
297. W|casta tinta|syrah|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=296
298. W|casta tinta|syrah|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=296
299. W|casta tinta|syrah 750 mlt 138|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
300. W|casta tinta|syrah valle de guadalupe|??|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
301. W|castagna|2022 la torretta|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
302. W|castagna adams rib|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
303. W|castagna adams rib|nebbiolo shiraz beechworth australia|au|r|shiraz, nebbiolo|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
304. W|castagna adams rib|red 2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
305. W|castagna adams rib|red nebbiolosyrah 2021|??|r|syrah, nebbiolo|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
306. W|castagna adams rib|white 2017|??|w|??|??|??|2017|12.5|??|leve|frutos do mar, peixes, saladas|seco
307. W|castagna adams rib|white chardonnayviognier 2021|??|w|chardonnay, viognier|??|??|2021|12.5|??|leve|frutos do mar, peixes, saladas|seco
308. W|castagna allegro|rose 2018|??|p|??|??|??|2018|12.5|??|leve|saladas, aves, queijos leves|seco
309. W|castagna allegro|rose 2019|??|p|??|??|??|2019|12.5|??|leve|saladas, aves, queijos leves|seco
310. W|castagna allegro|rose 2022|??|p|??|??|??|2022|12.5|??|leve|saladas, aves, queijos leves|seco
311. W|castagna allegro|rose beechworth australia|au|p|??|??|??|NV|12.5|??|leve|saladas, aves, queijos leves|seco
312. W|castagna allegro|syrah rose 2019|??|p|syrah|??|??|2019|12.5|??|encorpado|saladas, aves, queijos leves|seco
313. W|castagna aqua santa nv|nv|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
314. W|castagna barbarossa|nebbiolo 20172018|au|r|nebbiolo|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
315. W|castagna barbarossa|nebbiolo 2021|au|r|nebbiolo|??|??|2021|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
316. W|castagna barbarossa|nebbiolo 2021|au|r|nebbiolo|??|??|2021|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=315
317. W|castagna bianco vermouth|nv|??|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
318. W|castagna|chardonnay 2022|??|w|chardonnay|??|??|2022|12.5|??|leve|frutos do mar, peixes, saladas|seco
319. W|castagna|chenin blanc 2018|??|w|chenin blanc|??|??|2018|12.5|??|leve|frutos do mar, peixes, saladas|seco
320. W|castagna|chenin blanc 2019|??|w|chenin blanc|??|??|2019|12.5|??|leve|frutos do mar, peixes, saladas|seco
321. W|castagna|chenin blanc 2021|??|w|chenin blanc|??|??|2021|12.5|??|leve|frutos do mar, peixes, saladas|seco
322. W|castagna|chenin blanc 2021|??|w|chenin blanc|??|??|2021|12.5|??|leve|frutos do mar, peixes, saladas|seco|=321
323. W|castagna|chenin blanc beechworth australia|au|w|chenin blanc|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
324. W|castagna|classic dry vermouth|??|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
325. W|castagna|classic dry vermouth beechworth australia|au|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
326. W|castagna|classic dry vermouth rosso nv|??|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
327. W|castagna fresca nserta|calabrese|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
328. W|castagna genesis|syrah 2008|??|r|syrah|??|??|2008|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
329. W|castagna genesis|syrah 2013|??|r|syrah|??|??|2013|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
330. W|castagna genesis|syrah 2014|??|r|syrah|??|??|2014|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
331. W|castagna genesis|syrah 2015|??|r|syrah|??|??|2015|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
332. W|castagna genesis|syrah 2016|??|r|syrah|??|??|2016|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
333. W|castagna genesis|syrah 2017|??|r|syrah|??|??|2017|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
334. W|castagna genesis|syrah 2018|??|r|syrah|??|??|2018|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
335. W|castagna genesis|syrah 2018 beechworth|??|r|syrah|??|??|2018|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
336. W|castagna genesis|syrah 2019|??|r|syrah|??|??|2019|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
337. W|castagna genesis|syrah 2019|??|r|syrah|??|??|2019|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=336
338. W|castagna genesis|syrah 2019|??|r|syrah|??|??|2019|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=336
339. W|castagna genesis|syrah 2019|??|r|syrah|??|??|2019|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco|=336
340. W|castagna genesis|syrah beechworth australia|au|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
341. W|castagna growers|selection chardonnay 2022|??|w|chardonnay|??|??|2022|12.5|??|leve|frutos do mar, peixes, saladas|seco
342. W|castagna growers|selection quasibianco skin contact riesling beechworth australia|au|w|riesling|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
343. W|castagna growers|selection roussanne 2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
344. W|castagna ingenue|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
345. W|castagna ingenue|viognier 2018|??|w|viognier|??|??|2018|12.5|??|leve|frutos do mar, peixes, saladas|seco
346. W|castagna ingenue|viognier 2019|??|w|viognier|??|??|2019|12.5|??|leve|frutos do mar, peixes, saladas|seco
347. W|castagna ingenue|viognier 2022|??|w|viognier|??|??|2022|12.5|??|leve|frutos do mar, peixes, saladas|seco
348. W|castagna ingenue|viognier beechworth australia|au|w|viognier|??|??|NV|12.5|??|leve|frutos do mar, peixes, saladas|seco
349. W|castagna la chiave|2017|??|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
350. W|castagna la chiave|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
351. W|castagna la chiave|sangiovese 2016|??|r|sangiovese|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
352. W|castagna la chiave|sangiovese 2017|??|r|sangiovese|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
353. W|castagna la chiave|sangiovese 2019|??|r|sangiovese|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
354. W|castagna la chiave|sangiovese beechworth australia|au|r|sangiovese|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
355. W|castagna sauvage|2016|??|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
356. W|castagna|sparkling genesis|??|s|??|??|??|NV|12|??|leve|aperitivos, frutos do mar, sushi|brut
357. W|castagna|sparkling genesis 2009|??|s|??|??|??|2009|12|??|leve|aperitivos, frutos do mar, sushi|brut
358. W|castagna|sparkling genesis 2015|??|s|??|??|??|2015|12|??|leve|aperitivos, frutos do mar, sushi|brut
359. W|castagna un segreto|2012|??|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
360. W|castagna un segreto|2015|??|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
361. W|castagna un segreto|2016|??|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
362. W|castagna un segreto|sangiovese shiraz beechworth australia|au|r|shiraz, sangiovese|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
363. W|castagna un segreto|sangiovese syrah 2015|??|r|syrah, sangiovese|??|??|2015|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
364. W|castagna un segreto syrahsangiovese|2019|??|r|syrah, sangiovese|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
365. W|castagnac raphael bordeaux|rouge 2020|fr|r|??|bordeaux|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
366. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
367. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
368. W|castagnade aperitif a la chataigne eyguebelle aelred|12|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
369. W|castagnara|2012 il pratello|??|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
370. W|castagnari malvazija veralda|0|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
371. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
372. W|castagne|2021 ami|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
373. W|castagne allo sciroppo raffael|360gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
374. W|castagne|ami|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
375. W|castagne del|prete|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
376. W|castagne intere cotte al vapore raffael|510gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
377. W|castagne intere cotte al vapore raffael promo|2x510gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
378. W|castagne|morbide|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
379. W|castagnedi monti garbi valpolicella|ripasso|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
380. W|castagner barrique di|ciliegio|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
381. W|castagnes vineyard gravitation vin de france rot|2022|fr|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
382. W|castagnier bourgogne|rouge 2021|fr|r|??|bourgogne|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
383. W|castagnier charmes|chambertin|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
384. W|castagnier charmes chambertin|2017|??|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
385. W|castagnier charmes chambertin|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
386. W|castagnier clos de la roche|2020|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
387. W|castagnier clos de la roche|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
388. W|castagnier clos st denis|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
389. W|castagnier clos st denis|grand cru|??|r|??|??|??|NV|13.5|grand cru|medio|carne vermelha, massas, queijos curados|seco
390. W|castagnier clos|vougeot|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
391. W|castagnier clos vougeot|2018|??|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
392. W|castagnier clos vougeot|2020|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
393. W|castagnier coteaux bourguignons|pinot noir 2021|??|r|pinot noir|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
394. W|castagnier gevrey chambertin|2017|??|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
395. W|castagnier morey st denis 1er cru aux|cheseaux|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
396. W|castagnier morey st denis aux chezeaux|2020|??|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
397. W|castagnini|ceccardo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
398. W|castagnini ceccardo|vermentino nero 2021|??|w|vermentino|??|??|2021|12.5|??|leve|frutos do mar, peixes, saladas|seco
399. W|castagnini cherry dei colli|apuani|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
400. W|castagnini|cybo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
401. W|castagnini cybo colli apuani|2021|??|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
402. W|castagnini kar rha candia dei colli apuani|2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
403. W|castagnini|merlo|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
404. W|castagnini merlo candia dei colli apuani|2022|??|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
405. W|castagnini vermouth bianco dei colli|apuani|??|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
406. W|castagnini vermouth dei colli|apuani|??|f|??|??|??|NV|20|??|encorpado|sobremesas, queijos azuis, foie gras|doce
407. W|castagno|500g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
408. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
409. W|castagnoli chianti|classico|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
410. W|castagnoli chianti|classico|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=409
411. W|castagnoli chianti|classico|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=409
412. W|castagnoli chianti|classico|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=409
413. W|castagnoli chianti|classico|it|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=409
414. W|castagnoli chianti|classico 2019|it|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
415. W|castagnoli chianti|classico docg 2021|it|r|??|??|??|2021|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
416. W|castagnoli|docg chianti classico 2020|it|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
417. W|castagnoli|igt toscano rosso salita 2015|??|r|??|??|??|2015|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
418. W|castagnoli salita|2015 toscana red blend|it|r|??|toscana|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
419. W|castagnoli salita|igt 2017|??|r|??|??|??|2017|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
420. W|castagnoli terrazze chianti|classico riserva 2013|it|r|??|??|??|2013|13.5|riserva|medio|carne vermelha, massas, queijos curados|seco
421. W|castagnoli terrazze chianti|classico riserva 2014|it|r|??|??|??|2014|13.5|riserva|medio|carne vermelha, massas, queijos curados|seco
422. W|castagnoli terrazze chianti|classico riserva docg 2017|it|r|??|??|??|2017|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
423. W|castagnoli toscana|rosso salita|it|r|??|toscana|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
424. W|castagnolo orvieto|classico superiore secco doc|??|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
425. W|castaign bloc de foie gras af gas|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
426. W|castaign le bloc foie gras de canard foie gras af and|130g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
427. W|castaign les rillettes de canard anderillette|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
428. W|c|c|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=45
429. W|castaing bloc de foie gras canard|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
430. W|castaing bloc de foie gras de canard and|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
431. W|castaing bloc de foie gras de oie|gr130|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
432. W|castaing bloc de foie gras doie|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
433. W|castaing bloc de foie gras doie gas|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
434. W|castaing bloc de fois gras danatra cuit latta|200 gr|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
435. W|castaing bloc de fois gras|doca cuit latta 200 gr|??|r|??|??|??|NV|13.5|doca|medio|carne vermelha, massas, queijos curados|seco
436. W|castaing chutney de figues fig chutney|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
437. W|castaing fig chutney|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
438. W|castaing foie gras de canard entier en bocal whole duck foie gras|190g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
439. W|castaing foie gras de canard entier en boite whole duck foie gras|1kg|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
440. W|castaing gronpepparsas en fransk delikatess|180g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
441. W|castaing le bloc foie gras de canard|200g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
442. W|castaing le bloc foie gras de canard|75g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
443. W|castaing mango confit with sichuan pepper|100g|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
444. W|castaldi|brut sa 0|??|s|??|??|??|NV|12|??|leve|aperitivos, frutos do mar, sushi|brut
445. W|castaldi fara|2016|??|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
446. W|castaldi francesca valceresole uva|rara|fr|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
447. W|castaldi pianazzi|nebbiolo|??|r|nebbiolo|??|??|NV|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
448. W|castalia rochioli|vineyard|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
449. W|castalia rochioli|vineyard|??|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=448
450. W|castalides edition aop languedoc|2019|??|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
451. W|castalides icone aop coteaux du languedoc|2019|??|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
452. W|castalides|reserve aop languedoc pezenas 2022|??|r|??|??|??|2022|13.5|reserve|medio|carne vermelha, massas, queijos curados|seco
453. W|castaly myth|cabernet sauvignon dry red wine 2015|??|r|cabernet sauvignon|??|??|2015|13.5|??|encorpado|carne vermelha, massas, queijos curados|seco
