1. W|masciarelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|doc|medio|carne vermelha, massas, queijo|seco
194. W|mormaj|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
195. W|anfora|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
196. W|cirelli|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
197. W|anfora|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
198. W|anfora|anfora montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
199. W|amoterra|montepulciano dabruzzo organic|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
200. W|amoterra|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
201. W|amaranta|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
202. W|aida|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
203. W|a marianna|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|??|medio|carne vermelha, massas, queijo|seco
204. W|montepulciano dabruzzo|60 anni riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2016|14|??|encorpado|carne vermelha, massas, queijo|seco
205. W|umani ronchi|podere montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
206. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
207. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
208. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
209. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
210. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
211. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
212. W|cirelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
213. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
214. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
215. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
216. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
217. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
218. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
219. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
220. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
221. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
222. W|marabelle|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
223. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
224. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
225. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
226. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
227. W|montepulciano dabruzzo|gold montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
228. W|bottesini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
229. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
230. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
231. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
232. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
233. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|??|medio|carne vermelha, massas, queijo|seco
234. W|podere della torre|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
235. W|piccini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
236. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
237. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
238. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
239. W|gran sasso|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
240. W|bossanova|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
241. W|bossanova|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
242. W|bossanova|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
243. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
244. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
245. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
246. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
247. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
248. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
249. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
250. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
251. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
252. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
253. W|masciarelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
254. W|marchesi migliorati|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
255. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
256. W|la valentina|docheio montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
257. W|la valentina|docheio montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
258. W|borgate|135 montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
259. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|??|medio|carne vermelha, massas, queijo|seco
260. W|masciarelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
261. W|tenuta de sterlich|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
262. W|masciarelli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
263. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
264. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
265. W|del duca cantina|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
266. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
267. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|??|medio|carne vermelha, massas, queijo|seco
268. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|??|medio|carne vermelha, massas, queijo|seco
269. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|??|medio|carne vermelha, massas, queijo|seco
270. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|??|medio|carne vermelha, massas, queijo|seco
271. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2017|13.5|??|medio|carne vermelha, massas, queijo|seco
272. W|vigneto di popoli|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|??|medio|carne vermelha, massas, queijo|seco
273. W|valentini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|??|medio|carne vermelha, massas, queijo|seco
274. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|??|medio|carne vermelha, massas, queijo|seco
275. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2015|13.5|??|medio|carne vermelha, massas, queijo|seco
276. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2012|13.5|??|medio|carne vermelha, massas, queijo|seco
277. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2010|13.5|??|medio|carne vermelha, massas, queijo|seco
278. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2002|13.5|??|medio|carne vermelha, massas, queijo|seco
279. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2002|13.5|??|medio|carne vermelha, massas, queijo|seco
280. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2001|13.5|??|medio|carne vermelha, massas, queijo|seco
281. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2001|13.5|??|medio|carne vermelha, massas, queijo|seco
282. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2000|13.5|??|medio|carne vermelha, massas, queijo|seco
283. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2000|13.5|??|medio|carne vermelha, massas, queijo|seco
284. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2000|13.5|??|medio|carne vermelha, massas, queijo|seco
285. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2000|13.5|??|medio|carne vermelha, massas, queijo|seco
286. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
287. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1997|13.5|??|medio|carne vermelha, massas, queijo|seco
288. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1997|13.5|??|medio|carne vermelha, massas, queijo|seco
289. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1984|13.5|??|medio|carne vermelha, massas, queijo|seco
290. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1984|13.5|??|medio|carne vermelha, massas, queijo|seco
291. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1983|13.5|??|medio|carne vermelha, massas, queijo|seco
292. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1983|13.5|??|medio|carne vermelha, massas, queijo|seco
293. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1983|13.5|??|medio|carne vermelha, massas, queijo|seco
294. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1980|13.5|??|medio|carne vermelha, massas, queijo|seco
295. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1980|13.5|??|medio|carne vermelha, massas, queijo|seco
296. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1974|13.5|??|medio|carne vermelha, massas, queijo|seco
297. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1974|13.5|??|medio|carne vermelha, massas, queijo|seco
298. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
299. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
300. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
301. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|??|??|medio|carne vermelha, massas, queijo|seco
302. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
303. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
304. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
305. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
306. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
307. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
308. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
309. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
310. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
311. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
312. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
313. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
314. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
315. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
316. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
317. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
318. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
319. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
320. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
321. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
322. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
323. W|fontamara|montepulciano dabruzzia|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
324. W|montepulciano dabruzzo|montepulciano dabruzzo colline teramane 145|it|r|montepulciano|abruzzo|colline teramane|NV|14|docg|encorpado|carne vermelha, massas, queijo|seco
325. W|binomio|riserva montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|14|??|encorpado|carne vermelha, massas, queijo|seco
326. W|monteselva|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
327. W|la valentina|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
328. W|folonari|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
329. W|tre scalini|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|doc|medio|carne vermelha, massas, queijo|seco
330. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|doc|medio|carne vermelha, massas, queijo|seco
331. W|velenosi|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|2019|13.5|??|medio|carne vermelha, massas, queijo|seco
332. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1995|13.5|??|medio|carne vermelha, massas, queijo|seco
333. W|emidio pepe|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|1994|13.5|??|medio|carne vermelha, massas, queijo|seco
334. W|montepulciano dabruzzo|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
335. W|noi cento|montepulciano dabruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
336. W|magnolia|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
337. W|vigneto di popoli|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
338. W|vie del conte|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
339. W|tenuta ulisse|amaranta montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|encorpado|carne vermelha, massas, queijo|seco
340. W|montepulciano d abruzzo|montepulciano d abruzzo sans sulfites|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
341. W|rocca ventosa|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
342. W|montecchio|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
343. W|mayro|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2020|13.5|??|medio|carne vermelha, massas, queijo|seco
344. W|il fondatore|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2018|13.5|??|medio|carne vermelha, massas, queijo|seco
345. W|gran sasso|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
346. W|citra|laus vitae riserva montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2016|14|dop|encorpado|carne vermelha, massas, queijo|seco
347. W|citra|bisanzio montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|dop|medio|carne vermelha, massas, queijo|seco
348. W|domino|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|13.5|??|medio|carne vermelha, massas, queijo|seco
349. W|vinum hadrianum|maximo montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2021|14|docg|encorpado|carne vermelha, massas, queijo|seco
350. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
351. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
352. W|thevinum|montepulciano d abruzzo bio|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
353. W|solarea|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
354. W|rosarubra|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
355. W|orlotti|don armando riserva montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|encorpado|carne vermelha, massas, queijo|seco
356. W|montepulciano d abruzzo|riserva montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2019|14|doc|encorpado|carne vermelha, massas, queijo|seco
357. W|montepulciano d abruzzo|riserva montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2018|14|doc|encorpado|carne vermelha, massas, queijo|seco
358. W|riseis|montepulciano d abruzzo organic|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
359. W|piane di maggio|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
360. W|natum|montepulciano d abruzzo organic vegan|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
361. W|i vasari|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
362. W|montepulciano d abruzzo|montepulciano d abruzzo bio|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
363. W|barba|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
364. W|roveri|tirabuccia montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|doc|medio|carne vermelha, massas, queijo|seco
365. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|doc|medio|carne vermelha, massas, queijo|seco
366. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2023|13.5|doc|medio|carne vermelha, massas, queijo|seco
367. W|marcuzzo diubaldo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
368. W|fantini|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|doc|medio|carne vermelha, massas, queijo|seco
369. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2021|13.5|doc|medio|carne vermelha, massas, queijo|seco
370. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
371. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
372. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
373. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|doc|medio|carne vermelha, massas, queijo|seco
374. W|casa dragani|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
375. W|pasqua|capitolo 21 montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
376. W|cantina tollo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
377. W|bonacchi|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
378. W|montepulciano d abruzzo|montepulciano d abruzzo biologico|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
379. W|damina|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
380. W|santone|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
381. W|montepulciano d abruzzo|gold montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
382. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2024|13.5|??|medio|carne vermelha, massas, queijo|seco
383. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|2022|13.5|??|medio|carne vermelha, massas, queijo|seco
384. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
385. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
386. W|montepulciano d abruzzo|montepulciano d abruzzo|it|r|montepulciano|abruzzo|??|NV|??|medio|carne vermelha, massas, queijo|seco
